Entity,Code,Year,discards
Belgium,BEL,1997,12175.825274747003
Belgium,BEL,1998,11598.134117682997
Belgium,BEL,1999,13928.568512225
Belgium,BEL,2000,11845.211293118
Belgium,BEL,2001,12993.197225695
Belgium,BEL,2002,9795.527753675999
Belgium,BEL,2003,11536.227667583002
Belgium,BEL,2004,9519.063209289
Belgium,BEL,2005,9697.623388349999
Belgium,BEL,2006,8110.492252503
Belgium,BEL,2007,7319.870168654
Belgium,BEL,2008,9259.840259678
Belgium,BEL,2009,11475.932818088
Belgium,BEL,2010,12217.284904535998
Belgium,BEL,2011,8379.400762097
Belgium,BEL,2012,15547.299194283
Belgium,BEL,2013,10900.601729404
Belgium,BEL,2014,11597.234394673
Belgium,BEL,2015,13343.112115827
Belgium,BEL,2016,16613.465150588
Belgium,BEL,2017,14390.970433407001
Belgium,BEL,2018,12600.641923284998
Belize,BLZ,1966,1.2456067690000001
Belize,BLZ,1967,996.4854154
Belize,BLZ,1968,498.2427077
Belize,BLZ,1969,498.2427077
Belize,BLZ,1970,1.2456067690000001
Belize,BLZ,1971,1.2456067690000001
Belize,BLZ,1972,1.2456067690000001
Belize,BLZ,1973,1.2456067690000001
Belize,BLZ,1974,34.87698954
Belize,BLZ,1975,64.771552
Belize,BLZ,1976,214.24436430000003
Belize,BLZ,1977,214.24436430000003
Belize,BLZ,1978,234.1740726
Belize,BLZ,1979,195.60639640000002
Belize,BLZ,1980,278.277779
Belize,BLZ,1981,141.1687672
Belize,BLZ,1982,69.20037607
Belize,BLZ,1983,45.21091236
Belize,BLZ,1984,8.857648137
Belize,BLZ,1985,238.5106295
Belize,BLZ,1986,301.344571
Belize,BLZ,1987,473.33057230000003
Belize,BLZ,1988,80384.8009267
Belize,BLZ,1989,75345.5696861
Belize,BLZ,1990,59513.6615822
Belize,BLZ,1991,70064.2036091
Belize,BLZ,1992,81096.7267127
Belize,BLZ,1993,62230.833238700005
Belize,BLZ,1994,34449.923811199995
Belize,BLZ,1995,50281.085824300004
Belize,BLZ,1996,71433.38860959999
Belize,BLZ,1997,52404.547530591
Belize,BLZ,1998,48282.39235926
Belize,BLZ,1999,39686.7322303
Belize,BLZ,2000,35289.984145179995
Belize,BLZ,2001,35554.853025799996
Belize,BLZ,2002,50755.5737235
Belize,BLZ,2003,36024.105118
Belize,BLZ,2004,49349.112959699996
Belize,BLZ,2005,41449.109895
Belize,BLZ,2006,41154.76409877
Belize,BLZ,2007,66591.87171923
Belize,BLZ,2008,76426.965778
Belize,BLZ,2009,67631.3208705
Belize,BLZ,2010,74902.3355728
Belize,BLZ,2011,39924.0049185
Belize,BLZ,2012,23450.35853
Belize,BLZ,2013,20116.0048378
Belize,BLZ,2014,30228.42053032
Belize,BLZ,2015,18809.2246627
Belize,BLZ,2016,16467.6059432
Belize,BLZ,2017,19483.3853434
Belize,BLZ,2018,26410.4302901
Benin,BEN,1979,0.099
Benin,BEN,1980,38.76549222
Benin,BEN,1981,19.616501500000002
Benin,BEN,1982,0.81
Benin,BEN,1983,1.0215
Benin,BEN,1984,17.309193086
Benin,BEN,1985,19.454147432
Benin,BEN,1986,17.846169863
Benin,BEN,1987,18.230979767
Benin,BEN,1988,18.980337352
Benin,BEN,1989,18.962587698
Benin,BEN,1990,19.346547892
Benin,BEN,1991,19.365843747
Benin,BEN,1992,19.192077776
Benin,BEN,1993,18.858607999999997
Benin,BEN,1994,17.32636472
Benin,BEN,1995,15.86944806
Benin,BEN,1996,14.328745237999998
Benin,BEN,1997,12.677345823000001
Benin,BEN,1998,11.240494720000001
Benin,BEN,1999,9.850119430000001
Benin,BEN,2000,8.460614789
Benin,BEN,2001,7.107806888999999
Benin,BEN,2002,5.6561765
Benin,BEN,2003,3.449098178
Benin,BEN,2004,1.8191373300000002
Benin,BEN,2005,0.6788979989999999
Benin,BEN,2006,0.355252129
Benin,BEN,2007,0.035775
Benin,BEN,2008,0.802146
Benin,BEN,2009,1.596641
Benin,BEN,2010,12.71192
Benin,BEN,2011,6.911840889
Benin,BEN,2012,35.87487355
Benin,BEN,2013,41.75407234
Benin,BEN,2014,11.78486158
Benin,BEN,2015,12.90302448
Benin,BEN,2018,21.127210100000003
Bermuda,BMU,1971,43.2
Bermuda,BMU,1972,15.6
Bermuda,BMU,1974,566
Bermuda,BMU,1975,611.9992394
Bermuda,BMU,1976,661.2179851
Bermuda,BMU,1977,699.0881897999999
Bermuda,BMU,1978,687.3488438999999
Bermuda,BMU,1979,690.6458140999999
Bermuda,BMU,1980,702.5631362
Bermuda,BMU,1981,772.5243444
Bermuda,BMU,1982,856.5023879
Bermuda,BMU,1983,943.5034042000001
Bermuda,BMU,1984,1338.382412
Bermuda,BMU,1996,0.149340542
Bermuda,BMU,1997,0.162916955
Bermuda,BMU,1998,0.084059775
Bermuda,BMU,2000,1.6768210030000001
Bermuda,BMU,2001,0.549970982
Bermuda,BMU,2002,0.038628651
Bermuda,BMU,2003,0.042803422
Bermuda,BMU,2004,0.165771891
Bermuda,BMU,2006,0.34232800799999996
Bermuda,BMU,2007,0.418545634
Bermuda,BMU,2008,0.557549076
Bermuda,BMU,2009,0.106510349
Bermuda,BMU,2011,0.372012706
Bermuda,BMU,2012,0.5264598079999999
Bermuda,BMU,2013,0.42869054100000004
Bermuda,BMU,2014,13.09013266
Bermuda,BMU,2015,14.72374248
Bermuda,BMU,2016,15.13702244
Bermuda,BMU,2017,14.92147084
Bermuda,BMU,2018,15.96769217
Bosnia and Herzegovina,BIH,1950,0.0405
Bosnia and Herzegovina,BIH,1951,0.049500001099999996
Bosnia and Herzegovina,BIH,1952,0.053999999800000004
Bosnia and Herzegovina,BIH,1953,0.036000000500000004
Bosnia and Herzegovina,BIH,1954,0.0540000003
Bosnia and Herzegovina,BIH,1955,0.036000001
Bosnia and Herzegovina,BIH,1956,0.054000001
Bosnia and Herzegovina,BIH,1957,0.054
Bosnia and Herzegovina,BIH,1958,0.0629999998
Bosnia and Herzegovina,BIH,1959,0.0494999999
Bosnia and Herzegovina,BIH,1960,0.058500000600000004
Bosnia and Herzegovina,BIH,1961,0.0674999995
Bosnia and Herzegovina,BIH,1962,0.0584999997
Bosnia and Herzegovina,BIH,1963,0.07650000040000002
Bosnia and Herzegovina,BIH,1964,0.10799999980000001
Bosnia and Herzegovina,BIH,1965,0.1484999998
Bosnia and Herzegovina,BIH,1966,0.1080000002
Bosnia and Herzegovina,BIH,1967,0.0720000001
Bosnia and Herzegovina,BIH,1968,0.0945
Bosnia and Herzegovina,BIH,1969,0.0585000008
Bosnia and Herzegovina,BIH,1970,0.04770000030000001
Bosnia and Herzegovina,BIH,1971,0.043425000299999995
Bosnia and Herzegovina,BIH,1972,0.048195
Bosnia and Herzegovina,BIH,1973,0.0460350006
Bosnia and Herzegovina,BIH,1974,0.046125
Bosnia and Herzegovina,BIH,1975,0.06426
Bosnia and Herzegovina,BIH,1976,0.053054999000000005
Bosnia and Herzegovina,BIH,1977,0.045090000000000005
Bosnia and Herzegovina,BIH,1978,0.0428850007
Bosnia and Herzegovina,BIH,1979,0.0361350006
Bosnia and Herzegovina,BIH,1980,0.0445950007
Bosnia and Herzegovina,BIH,1981,0.0476999995
Bosnia and Herzegovina,BIH,1982,0.0465300004
Bosnia and Herzegovina,BIH,1983,0.0724050001
Bosnia and Herzegovina,BIH,1984,0.11006999939999998
Bosnia and Herzegovina,BIH,1985,0.053684999600000005
Bosnia and Herzegovina,BIH,1986,0.15520500080000002
Bosnia and Herzegovina,BIH,1987,0.0673649998
Bosnia and Herzegovina,BIH,1988,0.08257499899999998
Bosnia and Herzegovina,BIH,1989,0.1305450013
Bosnia and Herzegovina,BIH,1990,0.0974700005
Bosnia and Herzegovina,BIH,1991,0.0557550003
Bosnia and Herzegovina,BIH,1992,0.15000000040000003
Bosnia and Herzegovina,BIH,1993,0.15000000060000002
Bosnia and Herzegovina,BIH,1994,0.1500000014
Bosnia and Herzegovina,BIH,1995,0.1500000008
Bosnia and Herzegovina,BIH,1996,0.2999999995
Bosnia and Herzegovina,BIH,1997,0.4500000003
Bosnia and Herzegovina,BIH,1998,0.5999999991
Bosnia and Herzegovina,BIH,1999,0.7499999997000001
Bosnia and Herzegovina,BIH,2000,0.7500000000000001
Bosnia and Herzegovina,BIH,2001,0.7500000001
Bosnia and Herzegovina,BIH,2002,0.750000001
Bosnia and Herzegovina,BIH,2003,0.7500000005
Bosnia and Herzegovina,BIH,2004,0.7499999994
Bosnia and Herzegovina,BIH,2005,0.7499999989999999
Bosnia and Herzegovina,BIH,2006,0.7500000001
Bosnia and Herzegovina,BIH,2007,0.749999999
Bosnia and Herzegovina,BIH,2008,0.7500000001
Bosnia and Herzegovina,BIH,2009,0.750000001
Bosnia and Herzegovina,BIH,2010,0.7499999999999999
Bosnia and Herzegovina,BIH,2011,0.7500000010000001
Bosnia and Herzegovina,BIH,2012,0.7500000009999999
Bosnia and Herzegovina,BIH,2013,0.7500000003
Bosnia and Herzegovina,BIH,2014,0.7500000008
Bosnia and Herzegovina,BIH,2015,0.7500000008
Bosnia and Herzegovina,BIH,2016,0.7500000008
Bosnia and Herzegovina,BIH,2017,0.7500000008
Bosnia and Herzegovina,BIH,2018,0.7499999997
Brazil,BRA,1950,63995.29345275801
Brazil,BRA,1951,63969.301294477
Brazil,BRA,1952,72011.45268308601
Brazil,BRA,1953,62269.065038966
Brazil,BRA,1954,70921.25133579799
Brazil,BRA,1955,74779.26383537501
Brazil,BRA,1956,79946.778426782
Brazil,BRA,1957,79116.503754281
Brazil,BRA,1958,82953.66362466101
Brazil,BRA,1959,110694.03688947501
Brazil,BRA,1960,107507.56544210098
Brazil,BRA,1961,119800.73544215602
Brazil,BRA,1962,174189.148040966
Brazil,BRA,1963,180332.173493518
Brazil,BRA,1964,169794.716550484
Brazil,BRA,1965,185615.72094592298
Brazil,BRA,1966,200862.035485095
Brazil,BRA,1967,182827.39113858
Brazil,BRA,1968,206365.88368356696
Brazil,BRA,1969,194688.472094699
Brazil,BRA,1970,235815.794908493
Brazil,BRA,1971,246133.204452849
Brazil,BRA,1972,278102.67557888996
Brazil,BRA,1973,305902.959700523
Brazil,BRA,1974,294473.6325666669
Brazil,BRA,1975,250196.21087048802
Brazil,BRA,1976,245948.996278766
Brazil,BRA,1977,257583.521460339
Brazil,BRA,1978,262607.754619863
Brazil,BRA,1979,287063.24247893295
Brazil,BRA,1980,234607.562042431
Brazil,BRA,1981,243159.50387863402
Brazil,BRA,1982,256455.85346985204
Brazil,BRA,1983,259187.845905957
Brazil,BRA,1984,302239.622289113
Brazil,BRA,1985,308808.691980334
Brazil,BRA,1986,274566.565141699
Brazil,BRA,1987,274602.56698105304
Brazil,BRA,1988,264972.578161286
Brazil,BRA,1989,242271.129455393
Brazil,BRA,1990,223230.31980887303
Brazil,BRA,1991,222393.444085606
Brazil,BRA,1992,220536.701631149
Brazil,BRA,1993,229533.224681276
Brazil,BRA,1994,222234.52571223798
Brazil,BRA,1995,222483.05952079102
Brazil,BRA,1996,190038.679099193
Brazil,BRA,1997,205042.10994273695
Brazil,BRA,1998,213856.06450469696
Brazil,BRA,1999,229835.30059477
Brazil,BRA,2000,264332.155899726
Brazil,BRA,2001,273919.16797777097
Brazil,BRA,2002,295362.228271189
Brazil,BRA,2003,275272.116207619
Brazil,BRA,2004,262353.54292145197
Brazil,BRA,2005,274737.004741677
Brazil,BRA,2006,274938.88449095696
Brazil,BRA,2007,287559.781121719
Brazil,BRA,2008,277307.524968993
Brazil,BRA,2009,267847.80976403
Brazil,BRA,2010,263372.45802257996
Brazil,BRA,2011,323539.09501340095
Brazil,BRA,2012,314721.4361143289
Brazil,BRA,2013,288426.434263047
Brazil,BRA,2014,321780.14473312703
Brazil,BRA,2015,285361.004351069
Brazil,BRA,2016,289145.011173525
Brazil,BRA,2017,295468.67603463697
Brazil,BRA,2018,298333.315784076
British Virgin Islands,VGB,1994,9.100000001
British Virgin Islands,VGB,1995,3.625
British Virgin Islands,VGB,1996,8.500000001
British Virgin Islands,VGB,1997,2.000000001
British Virgin Islands,VGB,1998,1.500000001
British Virgin Islands,VGB,1999,1.999999999
British Virgin Islands,VGB,2000,0.42500000099999996
British Virgin Islands,VGB,2001,1.9
British Virgin Islands,VGB,2002,2.2
British Virgin Islands,VGB,2003,1
British Virgin Islands,VGB,2004,1
British Virgin Islands,VGB,2005,0.899999999
British Virgin Islands,VGB,2006,1.8250000009999998
British Virgin Islands,VGB,2007,1.2000000009999998
British Virgin Islands,VGB,2008,0.9249999999999999
British Virgin Islands,VGB,2009,0.925
British Virgin Islands,VGB,2010,0.9249999989999999
British Virgin Islands,VGB,2011,0.925
British Virgin Islands,VGB,2012,0.550000001
British Virgin Islands,VGB,2013,1.224999999
British Virgin Islands,VGB,2014,1.425
British Virgin Islands,VGB,2015,1.9416666659999997
British Virgin Islands,VGB,2016,2.3791666670000002
British Virgin Islands,VGB,2017,2.8166666670000002
British Virgin Islands,VGB,2018,1.4191763849999999
Brunei,BRN,1975,130.3045912
Brunei,BRN,1976,134.559435
Brunei,BRN,1977,138.8142788
Brunei,BRN,1978,143.06912260000001
Brunei,BRN,1979,147.32396640000002
Brunei,BRN,1980,151.5788102
Brunei,BRN,1981,389.584135
Brunei,BRN,1982,320.1769956
Brunei,BRN,1983,246.5150124
Brunei,BRN,1984,877.782159
Brunei,BRN,1985,1017.199465
Brunei,BRN,1986,947.6074624
Brunei,BRN,1987,919.081039
Brunei,BRN,1988,703.0982166
Brunei,BRN,1989,848.4443233
Brunei,BRN,1990,942.2214286000001
Brunei,BRN,1991,1762.1585710000002
Brunei,BRN,1992,1963.238571
Brunei,BRN,1993,1579.895714
Brunei,BRN,1994,1688.384286
Brunei,BRN,1995,1907.55
Brunei,BRN,1996,2253.8
Brunei,BRN,1997,2544.042857
Brunei,BRN,1998,2514.552857
Brunei,BRN,1999,1877.227143
Brunei,BRN,2000,2140.45
Brunei,BRN,2001,2321.948571
Brunei,BRN,2002,1791.314286
Brunei,BRN,2003,1867.96
Brunei,BRN,2004,1860.3
Brunei,BRN,2005,2032.15
Brunei,BRN,2006,2288.79671
Brunei,BRN,2007,2605.7474399999996
Brunei,BRN,2008,2630.805362
Brunei,BRN,2009,2065.446184
Brunei,BRN,2010,2628.632193
Brunei,BRN,2011,2187.306805
Brunei,BRN,2012,2220.6611980000002
Brunei,BRN,2013,2253.546701
Brunei,BRN,2014,2287.066255
Brunei,BRN,2015,409.25325
Brunei,BRN,2016,1497.9525
Brunei,BRN,2017,1063.8762
Bulgaria,BGR,1950,158.63431156000001
Bulgaria,BGR,1951,171.05776549900003
Bulgaria,BGR,1952,165.609798505
Bulgaria,BGR,1953,161.1568955
Bulgaria,BGR,1954,223.048565499
Bulgaria,BGR,1955,238.98688903000004
Bulgaria,BGR,1956,273.2071603189999
Bulgaria,BGR,1957,326.16192587100005
Bulgaria,BGR,1958,300.49424984
Bulgaria,BGR,1959,238.48479317999997
Bulgaria,BGR,1960,241.69154742799998
Bulgaria,BGR,1961,252.35855421699998
Bulgaria,BGR,1962,363.41447863499997
Bulgaria,BGR,1963,318.938756942
Bulgaria,BGR,1964,228.58292083
Bulgaria,BGR,1965,297.394652881
Bulgaria,BGR,1966,235.70558395999998
Bulgaria,BGR,1967,276.73031558
Bulgaria,BGR,1968,275.624989181
Bulgaria,BGR,1969,2803.76805639
Bulgaria,BGR,1970,15031.484900601
Bulgaria,BGR,1971,21025.032913054998
Bulgaria,BGR,1972,17509.938447160996
Bulgaria,BGR,1973,9150.992266500003
Bulgaria,BGR,1974,10396.325754661999
Bulgaria,BGR,1975,10503.758400019999
Bulgaria,BGR,1976,11608.179819350999
Bulgaria,BGR,1977,7608.577853212001
Bulgaria,BGR,1978,22327.494825457
Bulgaria,BGR,1979,5795.789496296001
Bulgaria,BGR,1980,2713.3145173870003
Bulgaria,BGR,1981,1767.181277199
Bulgaria,BGR,1982,2671.2031989989996
Bulgaria,BGR,1983,4273.721067
Bulgaria,BGR,1984,4407.175403
Bulgaria,BGR,1985,2024.1036119999999
Bulgaria,BGR,1986,2365.837638299001
Bulgaria,BGR,1987,1825.285642391
Bulgaria,BGR,1988,5161.0000187549995
Bulgaria,BGR,1989,2994.251394548
Bulgaria,BGR,1990,1749.501884195
Bulgaria,BGR,1991,1067.9962738880004
Bulgaria,BGR,1992,504.956877663
Bulgaria,BGR,1993,240.59550583100003
Bulgaria,BGR,1994,460.554355
Bulgaria,BGR,1995,552.872048844
Bulgaria,BGR,1996,578.5650971429999
Bulgaria,BGR,1997,767.990726782
Bulgaria,BGR,1998,683.4985405660001
Bulgaria,BGR,1999,635.6637985450001
Bulgaria,BGR,2000,574.1428364630001
Bulgaria,BGR,2001,463.70667764800004
Bulgaria,BGR,2002,700.792434997
Bulgaria,BGR,2003,518.9947199970001
Bulgaria,BGR,2004,440.37868500099995
Bulgaria,BGR,2005,197.9339449984
Bulgaria,BGR,2006,458.633615
Bulgaria,BGR,2007,666.221405
Bulgaria,BGR,2008,561.898144999
Bulgaria,BGR,2009,501.6245999998
Bulgaria,BGR,2010,779.473835003
Bulgaria,BGR,2011,581.664889998
Bulgaria,BGR,2012,611.09124765
Bulgaria,BGR,2013,766.7039149610001
Bulgaria,BGR,2014,693.669248202
Bulgaria,BGR,2015,782.119210231
Bulgaria,BGR,2016,816.25181158
Bulgaria,BGR,2017,858.349665769
Bulgaria,BGR,2018,664.3025994369998
Cambodia,KHM,1965,4867.1107667
Cambodia,KHM,1966,4867.1107667
Cambodia,KHM,1967,5443.4791475
Cambodia,KHM,1968,5443.4791475
Cambodia,KHM,1969,5635.6019404
Cambodia,KHM,1970,12936.428192000001
Cambodia,KHM,1971,14089.004851
Cambodia,KHM,1972,13448.595545
Cambodia,KHM,1973,6916.580666
Cambodia,KHM,1974,6916.580666
Cambodia,KHM,1975,6916.580666
Cambodia,KHM,1976,6916.580666
Cambodia,KHM,1977,6916.580666
Cambodia,KHM,1978,6916.580666
Cambodia,KHM,1979,5123.434594099999
Cambodia,KHM,1980,768.6512761
Cambodia,KHM,1981,495.91457151
Cambodia,KHM,1982,1741.8493274
Cambodia,KHM,1983,5159.5373171
Cambodia,KHM,1984,3975.9327703000004
Cambodia,KHM,1985,5405.521966900001
Cambodia,KHM,1986,3277.2462126
Cambodia,KHM,1987,7393.184066
Cambodia,KHM,1988,8216.716439
Cambodia,KHM,1989,9363.587857999999
Cambodia,KHM,1990,8964.997179999998
Cambodia,KHM,1991,7399.522150000001
Cambodia,KHM,1992,6128.3489614
Cambodia,KHM,1993,331.69000004000003
Cambodia,KHM,1994,300.54
Cambodia,KHM,1995,305.00000003
Cambodia,KHM,1996,311.99999995999997
Cambodia,KHM,1997,298.00000000000006
Cambodia,KHM,1998,322.00000000999995
Cambodia,KHM,1999,396.43844864999994
Cambodia,KHM,2000,503.93600002999995
Cambodia,KHM,2001,482.52600002
Cambodia,KHM,2002,460.20600004000005
Cambodia,KHM,2003,592.0639999599999
Cambodia,KHM,2004,558.88400001
Cambodia,KHM,2005,600.0000000099999
Cambodia,KHM,2006,604.99999998
Cambodia,KHM,2007,635.0000000499999
Cambodia,KHM,2008,660.00000004
Cambodia,KHM,2009,750
Cambodia,KHM,2010,853.948
Cambodia,KHM,2011,1194.9979999999998
Cambodia,KHM,2012,1231.19
Cambodia,KHM,2013,1161.656
Cambodia,KHM,2014,4208.7499996
Cambodia,KHM,2015,1202.8799997
Cambodia,KHM,2016,1206.0000005
Cambodia,KHM,2017,1210.2500004
Cambodia,KHM,2018,1536.0000004
Cameroon,CMR,1951,10.08
Cameroon,CMR,1952,20.16
Cameroon,CMR,1953,80.64
Cameroon,CMR,1954,252
Cameroon,CMR,1955,420
Cameroon,CMR,1956,462
Cameroon,CMR,1957,428.904
Cameroon,CMR,1958,438.48
Cameroon,CMR,1959,480.48
Cameroon,CMR,1960,378.67199999999997
Cameroon,CMR,1961,422.3814
Cameroon,CMR,1962,554.778
Cameroon,CMR,1963,718.3176
Cameroon,CMR,1964,723.6992
Cameroon,CMR,1965,709.8616146
Cameroon,CMR,1966,856.855355
Cameroon,CMR,1967,800.7180164
Cameroon,CMR,1968,790.183399
Cameroon,CMR,1969,1384.9384026
Cameroon,CMR,1970,3035.282127
Cameroon,CMR,1971,4628.2876131
Cameroon,CMR,1972,5577.376050000001
Cameroon,CMR,1973,7500.469888
Cameroon,CMR,1974,6892.423117
Cameroon,CMR,1975,6550.189082999999
Cameroon,CMR,1976,6906.99698
Cameroon,CMR,1977,7982.963227
Cameroon,CMR,1978,5024.875194
Cameroon,CMR,1979,4037.4650219999994
Cameroon,CMR,1980,3365.6199990000005
Cameroon,CMR,1981,3315.375399
Cameroon,CMR,1982,3569.43867001
Cameroon,CMR,1983,3434.327862
Cameroon,CMR,1984,3827.935232
Cameroon,CMR,1985,3371.4891343330005
Cameroon,CMR,1986,3287.909706
Cameroon,CMR,1987,3634.697318
Cameroon,CMR,1988,3870.049991
Cameroon,CMR,1989,4055.684162276
Cameroon,CMR,1990,3810.700681393
Cameroon,CMR,1991,3484.0759004379997
Cameroon,CMR,1992,2550.043714251
Cameroon,CMR,1993,2525.048923922
Cameroon,CMR,1994,2608.141658
Cameroon,CMR,1995,2696.045843
Cameroon,CMR,1996,2659.191429
Cameroon,CMR,1997,2434.089204
Cameroon,CMR,1998,2367.522317
Cameroon,CMR,1999,3008.829874
Cameroon,CMR,2000,3055.1284290000003
Cameroon,CMR,2001,3417.6479050000003
Cameroon,CMR,2002,2030.7828550000002
Cameroon,CMR,2003,1964.0276254999999
Cameroon,CMR,2004,2478.398029
Cameroon,CMR,2005,1442.3517532
Cameroon,CMR,2006,994.0926327
Cameroon,CMR,2007,2388.305601
Cameroon,CMR,2008,1902.287664
Cameroon,CMR,2009,1705.279438
Cameroon,CMR,2010,1309.9688104
Cameroon,CMR,2011,1322.2125242000002
Cameroon,CMR,2012,1375.2821088
Cameroon,CMR,2013,1428.3823898
Cameroon,CMR,2014,1428.3329664
Cameroon,CMR,2015,1428.2830413000001
Cameroon,CMR,2016,1428.2332416
Cameroon,CMR,2017,1813.6061154
Cameroon,CMR,2018,1830.5294362999998
Canada,CAN,1950,114596.02217483001
Canada,CAN,1951,154741.46785311998
Canada,CAN,1952,197935.077981
Canada,CAN,1953,220447.7665581
Canada,CAN,1954,379545.0806878
Canada,CAN,1955,421030.3815099
Canada,CAN,1956,547752.5495945
Canada,CAN,1957,581023.2221617
Canada,CAN,1958,525592.7643477
Canada,CAN,1959,647833.5695538998
Canada,CAN,1960,701020.9715670999
Canada,CAN,1961,721954.2623641001
Canada,CAN,1962,780362.5435881
Canada,CAN,1963,798880.3414096001
Canada,CAN,1964,744751.4621160999
Canada,CAN,1965,746494.5790828998
Canada,CAN,1966,769859.9428694
Canada,CAN,1967,694602.9369821
Canada,CAN,1968,720292.7127091001
Canada,CAN,1969,639732.9300665001
Canada,CAN,1970,565570.1419053
Canada,CAN,1971,510687.779699
Canada,CAN,1972,431297.19583860005
Canada,CAN,1973,415264.94240530004
Canada,CAN,1974,294395.0214352
Canada,CAN,1975,278649.68150019995
Canada,CAN,1976,274533.43229649996
Canada,CAN,1977,262970.98625390005
Canada,CAN,1978,197533.0412841
Canada,CAN,1979,245346.84153059995
Canada,CAN,1980,160647.36940390003
Canada,CAN,1981,63662.7335163
Canada,CAN,1982,73653.9229421
Canada,CAN,1983,47491.15161940001
Canada,CAN,1984,41160.018155499994
Canada,CAN,1985,46699.823537000004
Canada,CAN,1986,53130.4610362
Canada,CAN,1987,62912.45183079999
Canada,CAN,1988,73071.34952370002
Canada,CAN,1989,75246.0010186
Canada,CAN,1990,76561.911911
Canada,CAN,1991,75056.58940689999
Canada,CAN,1992,108156.34809229999
Canada,CAN,1993,77083.98684999999
Canada,CAN,1994,61163.0325315
Canada,CAN,1995,51892.29038810001
Canada,CAN,1996,44835.30869993999
Canada,CAN,1997,44937.70671749001
Canada,CAN,1998,39143.65073311
Canada,CAN,1999,41450.551661120015
Canada,CAN,2000,48139.04691139
Canada,CAN,2001,53616.50810749001
Canada,CAN,2002,50116.16384417
Canada,CAN,2003,50257.255031124005
Canada,CAN,2004,52688.73158691
Canada,CAN,2005,46314.94482167
Canada,CAN,2006,45583.93529367999
Canada,CAN,2007,45442.767441530006
Canada,CAN,2008,44597.617058351985
Canada,CAN,2009,47458.44951824501
